ASN00004088,111.25
ASN00004089,2.51589
ASN00004090,4.75701
ASN00004092,32.4157
ASN00004093,30.0169
ASN00004094,49.3016
ASN00004096,286.098
ASN00004097,0.368945
ASN00004098,27.1858
ASN00004099,2.86169
ASN00004101,31.925
ASN00004102,151.945
ASN00004103,231.362
ASN00004104,0.454923
ASN00004106,122.423
ASN00005000,122.122
ASN00005001,120.165
ASN00005002,155.478
ASN00005003,318.011
ASN00005004,2.55608
ASN00005005,167.561
ASN00005006,173.053
ASN00005007,0.109427
ASN00005008,11.6676
ASN00005009,264.559
ASN00005010,48.1583
ASN00005011,132.551
ASN00005012,93.9878
ASN00005013,32.1029
ASN00005014,121.049
ASN00005015,172.235
ASN00005016,1.02714
ASN00005017,2.43747
ASN00005018,34.6899
ASN00005019,37.0556
ASN00005020,1.06103
ASN00005021,72.1988
ASN00005022,77.108
ASN00005023,283.342
ASN00005024,2.11794
ASN00005025,242.278
ASN00005026,180.155
ASN00005027,188.576
ASN00005028,145.936
ASN00005029,72.6374
ASN00005030,36.7769
ASN00005031,0.607463
ASN00005032,32.4074
ASN00005033,51.9404
ASN00005034,118.496
ASN00005035,92.3981
ASN00005036,163.46
ASN00005037,102.546
ASN00005038,10.3516
ASN00005039,10.5581
ASN00005040,14.7617
ASN00005041,132.102
ASN00005042,56.996
ASN00005043,27.6585
ASN00005044,9.56225
ASN00005045,16.1045
ASN00005046,143.912
ASN00005047,212.869
ASN00005048,104.057
ASN00005049,92.3981
ASN00005050,70.9788
ASN00005051,0.0841449
ASN00005052,12.8777
ASN00005053,0.0784911
ASN00005055,180.155
ASN00005057,67.5214
ASN00005058,4.71661
ASN00005059,201.203
ASN00005060,5.9227
ASN00005061,5.25277
ASN00005063,168.817
ASN00005064,287.068
ASN00005066,105.761
ASN00005067,59.6851
ASN00005068,16.1402
ASN00005069,66.6441
ASN00005070,8.79316
ASN00005071,14.9241
ASN00005072,216.953
ASN00005073,138.425
ASN00005074,217.187
ASN00005075,0.139297
ASN00005076,219.305
ASN00005078,1.1784
ASN00005079,0.0195656
ASN00005082,10.2592
ASN00005083,2.86169
ASN00005084,0.0195656
ASN00005085,230.797
ASN00005086,27.671
ASN00005087,93.9878
ASN00005088,20.4955
ASN00005089,263.565
ASN00005090,39.5482
ASN00005092,0.109427
ASN00005093,210.849
ASN00005094,0.114215
ASN00005095,218.926
ASN00006000,137.755
ASN00006001,164.31
ASN00006002,119.233
ASN00006003,14.6061
ASN00006004,60.4105
ASN00006005,12.0566
ASN00006006,131.521
ASN00006007,102.266
ASN00006008,25.9182
ASN00006009,2.19511
ASN00006010,122.343
ASN00006011,1.43922
ASN00006012,0.203025
ASN00006013,37.0434
ASN00006014,33.2312
ASN00006015,60.2193
ASN00006016,92.8922
ASN00006017,171.842
ASN00006018,1.37295
ASN00006019,74.243
ASN00006020,30.7965
ASN00006021,200.079
ASN00006022,131.852
ASN00006023,2.78924
ASN00006024,70.6482
ASN00006025,0.24334
ASN00006026,3.02976
ASN00006027,125.868
ASN00006028,23.9144
ASN00006029,152.4
ASN00006030,165.268
ASN00006031,193.973
ASN00006032,100.777
ASN00006033,160.866
ASN00006034,42.9278
ASN00006035,55.1784
ASN00006036,40.1483
ASN00006037,163.908
ASN00006038,69.0495
ASN00006039,40.1665
ASN00006040,205.342
ASN00006041,160.988
ASN00006042,183.903
ASN00006043,150.43
ASN00006044,1.61618
ASN00006045,5.33946
ASN00006046,106.748
ASN00006047,107.908
ASN00006048,180.638
ASN00006049,143.979
ASN00006050,83.4565
ASN00006051,121.41
ASN00006052,145.646
ASN00006053,105.766
ASN00006054,46.1658
ASN00006055,151.986
ASN00006056,11.1849
ASN00006057,79.6467
ASN00006058,133.119
ASN00006059,7.3891
ASN00006060,6.97631
ASN00006061,50.0622
ASN00006062,0.60752
ASN00006063,88.7397
ASN00006064,183.223
ASN00006065,93.4001
ASN00006066,71.7339
ASN00006067,25.1102
ASN00006068,39.5202
ASN00006069,172.916
ASN00006070,101.769
ASN00006071,134.785
ASN00006072,91.7872
ASN00006073,13.8563
ASN00006074,84.0615
ASN00006075,7.19898
ASN00006076,2.87535
ASN00006077,147.905
ASN00006078,82.8536
ASN00006079,56.6937
ASN00006080,0.962511
ASN00006081,3.34601
ASN00006082,6.91155
ASN00006083,40.8304
ASN00006084,0.416777
ASN00006085,67.1091
ASN00006087,16.088
ASN00006088,74.0263
ASN00006089,0.0347962
ASN00006090,187.366
ASN00006091,170.395
ASN00006092,64.6206
ASN00006093,39.5099
ASN00006094,0.716092
ASN00006095,2.26609
ASN00006096,51.2173
ASN00006097,2.05324
ASN00006098,183.692
ASN00006099,184.336
ASN00006100,88.7397
ASN00006101,98.7888
ASN00006102,0.458328
ASN00006103,112.878
ASN00006105,6.58037
ASN00006106,197.805
ASN00006107,12.4598
ASN00007000,150.145
ASN00007001,375.719
ASN00007002,375.868
ASN00007003,266.342
ASN00007004,333.799
ASN00007005,309.684
ASN00007006,298.952
ASN00007007,241.35
ASN00007008,453.672
ASN00007009,295.861
ASN00007010,177.323
ASN00007011,245.018
ASN00007012,422.502
ASN00007013,400.462
ASN00007014,339.288
ASN00007015,299.8
ASN00007016,263.331
ASN00007017,351.842
ASN00007018,413.411
ASN00007019,409.633
ASN00007020,397.927
ASN00007021,339.223
ASN00007022,346.116
ASN00007023,496.31
ASN00007024,241.46
ASN00007025,274.295
ASN00007026,396.581
ASN00007027,174.785
ASN00007028,253.889
ASN00007029,192.969
ASN00007030,322.484
ASN00007031,462.301
ASN00007032,306.635
ASN00007033,445.503
ASN00007034,232.765
ASN00007035,295.951
ASN00007036,471.437
ASN00007037,290.188
ASN00007038,351.279
ASN00007039,342.519
ASN00007040,328.994
ASN00007041,276.426
ASN00007042,340.55
ASN00007043,230.708
ASN00007044,160.057
ASN00007045,430.365
ASN00007046,426.417
ASN00007047,338.992
ASN00007048,255.045
ASN00007049,308.319
ASN00007050,413.876
ASN00007051,456.233
ASN00007052,334.738
ASN00007053,315.241
ASN00007054,296.329
ASN00007055,311.232
ASN00007056,285.75
ASN00007057,315.215
ASN00007058,260.812
ASN00007059,391.921
ASN00007060,244.658
ASN00007061,436.188
ASN00007062,412.983
ASN00007063,220.91
ASN00007064,224.319
ASN00007065,272.562
ASN00007066,422.155
ASN00007067,315.959
ASN00007068,224.029
ASN00007069,221.618
ASN00007070,444.501
ASN00007071,213.253
ASN00007072,288.388
ASN00007073,340.125
ASN00007074,341.105
ASN00007075,448.693
ASN00007076,389.676
ASN00007077,397.091
ASN00007078,429.794
ASN00007079,385.188
ASN00007080,495.934
ASN00007081,220.055
ASN00007082,384.447
ASN00007083,338.068
ASN00007084,206.558
ASN00007085,329.827
ASN00007086,375.792
ASN00007087,384.453
ASN00007088,216.535
ASN00007089,208.465
ASN00007090,285.044
ASN00007091,198.557
ASN00007092,555.166
ASN00007093,372.788
ASN00007094,235.007
ASN00007095,290.427
ASN00007096,157.123
ASN00007097,374.604
ASN00007098,267.53
ASN00007099,444.55
ASN00007100,384.086
ASN00007101,443.023
ASN00007102,390.22
ASN00007103,542.159
ASN00007104,343.304
ASN00007105,402.652
ASN00007106,159.688
ASN00007107,299.327
ASN00007108,369.171
ASN00007110,320.532
ASN00007111,286.99
ASN00007112,438.487
ASN00007113,305.769
ASN00007114,178.707
ASN00007115,333.151
ASN00007116,555.393
ASN00007117,198.797
ASN00007118,416.026
ASN00007119,258.283
ASN00007120,199.532
ASN00007121,488.507
ASN00007122,336.501
ASN00007123,441.495
ASN00007124,205.787
ASN00007125,231.444
ASN00007126,147.092
ASN00007127,151.843
ASN00007128,496.818
ASN00007129,245.44
ASN00007130,242.365
ASN00007131,332.754
ASN00007132,342.28
ASN00007133,362.638
ASN00007134,475.964
ASN00007135,263.196
ASN00007136,373.579
ASN00007137,264.169
ASN00007139,264.15
ASN00007140,316.599
ASN00007141,186.416
ASN00007142,434.691
ASN00007143,173.328
ASN00007144,205.152
ASN00007145,201.776
ASN00007146,288.254
ASN00007147,354.986
ASN00007148,235.408
ASN00007149,426.417
ASN00007150,336.872
ASN00007151,350.093
ASN00007152,483.586
ASN00007153,346.31
ASN00007154,349.384
ASN00007155,442.507
ASN00007156,187.793
ASN00007157,258.052
ASN00007158,432.196
ASN00007159,372.189
ASN00007160,550.823
ASN00007161,290.638
ASN00007162,352.785
ASN00007164,227.695
ASN00007165,456.233
ASN00007166,184.585
ASN00007167,202.578
ASN00007168,275.128
ASN00007169,314.453
ASN00007170,213.986
ASN00007171,184.158
ASN00007172,355.459
ASN00007173,203.241
ASN00007174,206.444
ASN00007175,420.852
ASN00007176,360.847
ASN00007177,312.153
ASN00007178,267.672
ASN00007179,426.832
ASN00007180,532.637
ASN00007181,426.107
ASN00007184,309.898
ASN00007185,264.312
ASN00007186,241.592
ASN00007187,325.162
ASN00007190,274.662
ASN00007191,360.847
ASN00007192,364.522
ASN00007193,349.322
ASN00007194,488.029
ASN00007195,186.346
ASN00007196,267.332
ASN00007197,348.207
ASN00007198,340.152
ASN00007199,524.241
ASN00007200,398.914
ASN00007201,335.672
ASN00007202,444.221
ASN00007204,430.365
ASN00007205,315.241
ASN00007300,436.788
ASN00007500,227.972
ASN00007600,313.547
ASN00008000,43.7036
ASN00008001,61.0382
ASN00008002,147.285
ASN00008003,160.043
ASN00008004,8.1282
ASN00008005,74.5213
ASN00008006,53.1502
ASN00008007,95.6537
ASN00008008,90.7639
ASN00008009,109.795
ASN00008010,44.0521
ASN00008011,1.15141
ASN00008012,18.0217
ASN00008013,113.448
ASN00008014,163.983
ASN00008015,146.487
ASN00008016,178.683
ASN00008017,152.274
ASN00008018,173.121
ASN00008019,62.1446
ASN00008020,126.531
ASN00008021,162.734
ASN00008022,124.375
ASN00008023,99.3626
ASN00008024,103.071
ASN00008025,89.8704
ASN00008026,131.016
ASN00008027,115.269
ASN00008028,22.5878
ASN00008029,28.4941
ASN00008030,22.7829
ASN00008031,31.3313
ASN00008032,119.036
ASN00008033,103.653
ASN00008034,163.003
ASN00008035,66.078
ASN00008036,90.8215
ASN00008037,100.967
ASN00008038,75.2492
ASN00008039,151.785
ASN00008040,157.356
ASN00008041,88.616
ASN00008042,76.9122
ASN00008043,111.521
ASN00008044,3.21049
ASN00008045,31.7153
ASN00008046,133.442
ASN00008047,84.2569
ASN00008048,121.083
ASN00008049,9.16258
ASN00008050,1.9589
ASN00008051,8.98554
ASN00008052,42.9874
ASN00008053,131.142
ASN00008054,145.857
ASN00008055,163.003
ASN00008056,104.042
ASN00008057,7.42858
ASN00008058,6.31469
ASN00008059,9.06885
ASN00008060,65.5863
ASN00008061,148.471
ASN00008062,56.1539
ASN00008063,69.1908
ASN00008064,101.054
ASN00008065,15.3269
ASN00008066,163.52
ASN00008067,119.929
ASN00008068,105.831
ASN00008069,109.637
ASN00008070,112.627
ASN00008071,117.616
ASN00008072,144.57
ASN00008073,155.267
ASN00008074,101.669
ASN00008075,3.75648
ASN00008076,112.076
ASN00008077,92.3956
ASN00008078,81.7382
ASN00008079,71.6382
ASN00008080,151.12
ASN00008081,130.406
ASN00008082,166.1
ASN00008083,71.966
ASN00008084,113.276
ASN00008085,117.361
ASN00008086,35.559
ASN00008087,126.232
ASN00008088,53.0305
ASN00008089,88.0552
ASN00008090,113.517
ASN00008091,78.5613
ASN00008092,94.1654
ASN00008093,105.419
ASN00008094,22.7829
ASN00008095,88.403
ASN00008096,26.7401
ASN00008097,40.4664
ASN00008098,55.8221
ASN00008099,13.0837
ASN00008100,20.9625
ASN00008101,28.6071
ASN00008102,155.459
ASN00008103,8.1286
ASN00008104,33.1532
ASN00008105,173.313
ASN00008106,139.601
ASN00008107,127.134
ASN00008108,100.674
ASN00008109,114.9
ASN00008110,80.7351
ASN00008111,145.263
ASN00008112,3.12781
ASN00008113,57.7039
ASN00008114,103.67
ASN00008115,103.0
ASN00008116,29.7061
ASN00008117,24.4178
ASN00008118,45.7813
ASN00008119,126.598
ASN00008120,73.7323
ASN00008121,76.4102
ASN00008122,115.005
ASN00008123,27.7749
ASN00008124,92.8101
ASN00008125,54.4615
ASN00008126,120.604
ASN00008127,121.035
ASN00008128,65.3577
ASN00008129,72.9933
ASN00008130,97.2566
ASN00008131,1.9589
ASN00008132,82.4168
ASN00008133,120.058
ASN00008134,3.02107
ASN00008135,28.6071
ASN00008136,90.2338
ASN00008137,128.218
ASN00008138,130.172
ASN00008139,153.729
ASN00008140,112.627
ASN00008141,3.34205
ASN00008142,82.9081
ASN00008143,65.5659
ASN00008144,53.101
ASN00008145,147.879
ASN00008146,116.452
ASN00008147,49.2872
ASN00008148,12.1923
ASN00008149,2.33759
ASN00008150,135.177
ASN00008151,86.8307
ASN00008152,27.9108
ASN00008153,167.22
ASN00008154,20.9347
ASN00008155,94.7872
ASN00008156,143.286
ASN00008157,99.3626
ASN00008158,7.42858
ASN00008159,91.453
ASN00008160,115.26
ASN00008161,56.7118
ASN00008162,67.4789
ASN00008163,102.031
ASN00008164,70.7503
ASN00008165,99.047
ASN00008166,4.85164
ASN00008167,46.0988
ASN00008168,6.42607
ASN00008169,154.275
ASN00008170,103.079
ASN00008171,36.3122
ASN00008173,84.1189
ASN00008174,89.6612
ASN00008175,74.6155
ASN00008176,21.7292
ASN00008177,79.0174
ASN00008178,79.1549
ASN00008179,155.459
ASN00008180,171.016
ASN00008181,36.3122
ASN00008182,9.16258
ASN00008183,20.7919
ASN00008184,56.2429
ASN00008185,62.1894
ASN00008186,32.0115
ASN00008187,137.251
ASN00008188,35.7831
ASN00008189,97.5535
ASN00008190,52.8207
ASN00008191,126.541
ASN00008192,122.577
ASN00008193,74.7029
ASN00008194,91.8997
ASN00008195,106.042
ASN00008196,0.496255
ASN00008197,132.906
ASN00008198,163.292
ASN00008199,31.3313
ASN00008200,44.3554
ASN00008201,165.835
ASN00008202,109.795
ASN00008203,35.5892
ASN00008204,102.925
ASN00008205,172.855
ASN00008206,80.0894
ASN00008207,71.2914
ASN00008208,145.263
ASN00008209,94.358
ASN00008210,119.04
ASN00008211,102.554
ASN00008212,177.795
ASN00008213,100.11
ASN00008214,47.0551
ASN00008215,107.398
ASN00008216,94.5649
ASN00008218,108.472
ASN00008219,133.442
ASN00008220,167.22
ASN00008221,82.076
ASN00008222,94.1654
ASN00008223,20.8798
ASN00008224,33.8773
ASN00008225,28.2134
ASN00008226,31.1053
ASN00008227,16.2696
ASN00008228,125.714
ASN00008229,76.7075
ASN00008230,152.139
ASN00008231,111.395
ASN00008232,152.864
ASN00008233,103.64
ASN00008234,69.1908
ASN00008235,103.653
ASN00008236,38.5297
ASN00008237,64.9307
ASN00008238,115.61
ASN00008239,101.787
ASN00008240,64.2828
ASN00008242,36.4222
ASN00008243,95.6412
ASN00008244,130.29
ASN00008245,39.0068
ASN00008247,8.98554
ASN00008248,37.6269
ASN00008249,123.261
ASN00008250,73.6328
ASN00008251,1.40632
ASN00008252,140.229
ASN00008253,90.6527
ASN00008254,139.994
ASN00008255,166.1
ASN00008256,146.501
ASN00008257,104.042
ASN00008258,9.22656
ASN00008259,60.0767
ASN00008260,119.583
ASN00008261,30.8497
ASN00008262,29.4875
ASN00008264,177.255
ASN00008265,28.8748
ASN00008266,103.439
ASN00008267,15.091
ASN00008268,71.64
ASN00008269,29.7802
ASN00008271,114.644
ASN00008272,15.7838
ASN00008273,48.2407
ASN00008274,29.6201
ASN00008275,114.129
ASN00008276,18.1728
ASN00008277,151.785
ASN00008278,30.521
ASN00008279,179.244
ASN00008280,49.1121
ASN00008281,152.864
ASN00008283,130.226
ASN00008284,84.1392
ASN00008285,32.7119
ASN00008286,29.7802
ASN00008287,24.8111
ASN00008288,23.0612
ASN00008289,40.3064
ASN00008290,0.618824
ASN00008291,116.775
ASN00008292,77.7941
ASN00008293,68.0164
ASN00008294,83.369
ASN00008295,34.3164
ASN00008296,105.419
ASN00008297,151.785
ASN00008298,32.4002
ASN00008299,44.3276
ASN00008300,23.4292
ASN00008303,5.16185
ASN00008304,18.045
ASN00008305,2.23645
ASN00008306,80.0222
ASN00008307,64.2828
ASN00008308,96.3982
ASN00008309,68.1516
ASN00008310,65.5863
ASN00008311,97.5106
ASN00008312,20.6802
ASN00008313,6.28535
ASN00009000,21.5333
ASN00009001,14.9863
ASN00009002,25.1751
ASN00009003,23.0935
ASN00009004,61.6415
ASN00009005,55.3872
ASN00009006,58.676
ASN00009007,37.4024
ASN00009008,45.2696
ASN00009009,40.5659
ASN00009010,23.7123
ASN00009011,9.6778
ASN00009012,10.0818
ASN00009013,22.6627
ASN00009014,37.6447
ASN00009015,23.809
ASN00009016,11.6572
ASN00009017,0.378114
ASN00009018,34.8504
ASN00009019,38.0362
ASN00009020,18.0395
ASN00009021,11.077
ASN00009022,11.077
ASN00009023,33.4777
ASN00009024,41.8078
ASN00009025,16.6811
ASN00009026,21.0405
ASN00009027,62.622
ASN00009028,47.0087
ASN00009029,29.6208
ASN00009030,28.9101
ASN00009031,28.1856
ASN00009032,55.6528
ASN00009033,80.5077
ASN00009034,2.03056
ASN00009035,0.449059
ASN00009036,3.6949
ASN00009037,47.5741
ASN00009038,0.642826
ASN00009039,26.593
ASN00009040,56.2433
ASN00009041,14.55
ASN00009042,46.6785
ASN00009044,23.8016
